time_ms,ir,ax,ay,az,gx,gy,gz,label
112849,111906,0,1,2,5347,10794,-11076,S
112948,111916,-6,0,5,5242,10800,-11073,S
113030,111958,-15,-1,2,5421,10737,-10944,S
113112,111856,-1,-1,0,5207,10851,-11063,S
113209,111838,-3,2,3,5297,10765,-11088,S
113291,111793,-2,-5,2,5555,10809,-10937,S
113373,111813,18,-10,0,5316,10851,-11180,S
113455,111814,-9,2,2,5292,10854,-10998,S
113552,111842,0,-8,2,5246,10793,-10948,S
113634,111862,-3,1,-1,5319,10893,-11007,S
113716,111895,4,-3,3,5183,10835,-11134,S
113798,111918,1,-5,2,5283,10812,-10963,S
113897,111948,0,-4,-1,5174,10841,-11041,S
113979,111990,-5,-13,3,5253,10741,-11018,S
114061,112041,-5,-1,1,5390,10892,-10877,S
114158,112013,2,0,5,5127,10889,-11053,S
114240,111913,-1,-5,7,5420,10792,-10999,S
114322,111946,-13,-7,-1,5248,10808,-11007,S
114404,112006,-5,-3,-3,5323,10847,-10900,S
114501,112034,1,-2,3,5395,10820,-10980,S
114583,112012,-5,-7,1,5333,10774,-11053,S
114665,112003,-8,-1,2,5223,10791,-10956,S
114747,112045,-3,-3,1,5371,10917,-10987,S
114846,112031,-3,-6,8,5324,10854,-11057,S
114928,112068,-6,-1,0,5449,10680,-11127,S
115010,112083,-19,-3,-6,5262,10677,-10908,S
115107,112097,4,-11,0,5312,10854,-10977,S
115189,112035,7,-4,10,5331,10704,-11025,S
115271,111969,-2,1,-2,5287,10860,-11020,S
115353,111960,-1,-6,5,5172,10774,-11081,S
115450,112008,-1,-7,1,5367,10802,-11070,S
115532,112014,-2,0,-5,5333,10657,-10974,S
115614,112023,-7,-1,2,5321,10783,-11030,S
115696,112035,-4,4,7,5285,10767,-11163,S
115795,112039,-14,-14,3,5279,10839,-10994,S
115877,112082,2,-3,4,5256,10834,-10893,S
115959,112099,-8,-1,0,5218,10753,-11103,S
116056,112145,-8,-6,3,5382,10889,-10987,S
116138,112138,-1,-9,1,5317,10896,-10866,S
116220,112105,-5,-2,13,5366,10798,-11093,S
116302,112025,4,-4,-2,5215,10725,-11065,S
116399,112073,3,-18,-2,5362,10881,-11145,S
116481,112082,6,2,3,5272,10904,-11057,S
116563,112121,-6,-3,-5,5313,10708,-10972,S
116645,112132,-5,-5,1,5275,10827,-11005,S
116744,112134,-2,-5,5,5238,10790,-10904,S
116826,112224,2,-5,3,5287,10788,-11011,S
116908,112256,-2,4,-1,5315,10772,-11034,S
117005,112295,6,-6,11,5349,10628,-11072,S
117087,112301,9,2,4,5392,10750,-10930,S
117169,112341,-3,-4,4,5310,10800,-11147,S
117251,112261,-2,-9,-1,5272,10707,-10978,S
117348,112220,0,-2,0,5203,10743,-10867,S
117430,112247,2,5,2,5344,10844,-10906,S
117512,112282,2,-10,6,5341,10842,-11112,S
117594,112324,1,-4,1,5287,10831,-11107,S
117693,112311,0,-1,1,5330,10786,-11089,S
117775,112349,-1,-1,-5,5180,10738,-10896,S
117857,112368,3,-4,7,5324,10775,-10939,S
117954,112402,3,-9,-4,5236,10763,-11100,S
118036,112369,5,-9,11,5440,10879,-10982,S
118118,112273,-10,-18,-2,5230,10731,-10924,S
118200,112257,-10,2,-1,5359,10869,-11224,S
118297,112299,-3,-9,-3,5304,10807,-11082,S
118379,112285,0,-16,-3,5432,10765,-10823,S
118461,112351,-22,-9,-3,5249,10693,-10912,S
118543,112374,-7,-8,-3,5097,10950,-10852,S
118642,112406,4,-12,-5,5367,10810,-10986,S
118724,112436,9,-6,7,5314,11044,-10982,S
118806,112394,-6,-1,7,5044,10856,-11211,S
118903,112394,-1,-13,0,5248,10824,-10956,S
118985,112445,0,-10,-2,5220,10880,-10877,S
119067,112504,3,0,3,5481,10850,-10869,S
119149,112503,5,-8,-5,5320,10868,-10970,S
119246,112545,0,-7,3,5222,10768,-11073,S
119328,112542,-11,6,5,5310,10822,-10803,S
119410,112486,-1,1,-9,5257,10884,-10991,S
119492,112408,-4,-6,16,5169,10855,-11180,S
119591,112419,-3,1,-7,5171,10782,-11021,S
119673,112519,4,-1,5,5132,10864,-11057,S
119755,112658,54,24,-1,5263,10807,-10892,S
119852,112880,35,5,-3,5320,10914,-11193,S
119934,112960,14,-1,0,5325,10621,-11140,S
120016,112926,10,-2,-3,5262,10771,-11256,S
120098,112845,7,6,-9,5356,10658,-11050,S
120195,112618,14,7,-3,5295,10722,-11259,S
120277,112557,21,-8,10,5217,10779,-11031,S
120359,112523,18,-3,-4,5301,10610,-11180,S
120441,112548,16,4,0,5257,10603,-11193,S
120540,112501,-16,7,-2,5132,10575,-11189,S
120622,112489,-7,-3,3,5297,10727,-11124,S
120704,112512,-1,-6,12,5303,10766,-11046,S
120801,112629,-8,-1,2,5296,10640,-11307,S
120883,112639,13,-3,1,5360,10642,-11261,S
120965,112646,-11,1,7,5445,10597,-11230,S
121047,112656,-1,-8,-12,5487,10577,-11138,S
121144,112662,-4,-6,-8,5357,10597,-11102,S
121226,112567,-1,-8,6,5333,10740,-11312,S
121308,112427,-17,-4,0,5369,10600,-11072,S
121390,112447,1,0,-2,5407,10728,-11101,S
121489,112481,-4,0,2,5223,10632,-11135,S
121571,112519,2,1,9,5480,10702,-11042,S
121653,112558,-12,-4,-4,5204,10679,-11132,S
121750,112549,-7,-6,-5,5406,10650,-11095,S
121832,112565,3,-9,2,5213,10759,-11139,S
121914,112593,0,2,1,5426,10562,-11174,S
121996,112605,7,-5,4,5346,10635,-11181,S
122093,112620,3,-5,-1,5313,10693,-11222,S
122175,112682,-1,5,-4,5308,10652,-11064,S
122257,112678,-2,-4,-9,5394,10661,-11080,S
122339,112546,-13,-2,-3,5308,10670,-11150,S
122438,112540,-3,-3,3,5409,10731,-11195,S
122520,112538,-1,-2,6,5344,10631,-11055,S
122602,112622,2,0,-7,5315,10669,-10989,S
122699,112631,3,-2,-2,5300,10727,-11071,S
122781,112643,-9,-1,14,5286,10782,-10985,S
122863,112675,6,2,-5,5286,10647,-11186,S
122945,112688,-8,-1,-11,5368,10668,-11190,S
123042,112679,6,-7,7,5213,10689,-11283,S
123124,112717,-12,-3,2,5347,10615,-11190,S
123206,112720,1,1,-6,5243,10670,-11175,S
123288,112729,1,0,9,5474,10620,-11010,S
123387,112589,0,-1,2,5369,10454,-11115,S
123469,112644,1,-2,9,5405,10677,-11121,S
123551,112646,0,6,-5,5344,10714,-11045,S
123648,112711,5,-2,1,5397,10654,-11218,S
123730,112706,-9,-9,-7,5404,10549,-11192,S
123812,112699,1,-2,5,5412,10723,-11119,S
123894,112748,-4,3,4,5345,10574,-11119,S
123991,112754,-10,1,4,5335,10648,-11150,S
124073,112803,3,-6,2,5408,10612,-11166,S
124155,112818,-1,-2,9,5397,10670,-11150,S
124237,112856,-1,4,-2,5343,10540,-11241,S
124336,112770,2,-3,4,5128,10682,-11174,S
124418,112747,28,5,5,5414,10559,-11084,S
124500,113100,32,-17,12,5210,10522,-11210,S
124597,113402,-15,12,-8,5342,10647,-11166,S
124679,113285,-11,0,-2,5458,10681,-11111,S
124761,113291,-16,1,3,5344,10651,-11201,S
124843,113230,3,-2,3,5381,10631,-11150,S
124940,113241,-3,-4,1,5405,10596,-11126,S
125022,113280,-6,5,4,5315,10618,-11186,S
125104,113237,-5,-8,4,5340,10597,-11024,S
125186,113252,-9,4,-5,5226,10620,-11131,S
125268,113243,-4,-1,-5,5389,10568,-11108,S
125365,113047,-4,-2,4,5280,10630,-11156,S
125447,113069,-2,-1,3,5382,10473,-11098,S
125529,113072,-8,-9,-2,5397,10685,-11217,S
125611,113104,4,-5,-4,5304,10642,-11385,S
