time_ms,ir,ax,ay,az,gx,gy,gz,label
3321834,125667,-215,-217,-60,-8698,-14098,-343,M
3321916,125641,-218,-276,-66,-8535,-14330,-853,M
3322013,125795,-202,-256,-57,-8391,-13550,-948,M
3322095,126079,-213,-88,19,-9237,-14355,-1370,M
3322176,126211,99,-85,-83,-9111,-13986,-599,M
3322257,126642,-18,-81,5,-8705,-13298,-1497,M
3322338,126600,78,-59,67,-8568,-14444,-1185,M
3322420,126730,65,-134,145,-8499,-14765,-1629,M
3322502,126645,-81,-254,172,-8333,-13425,-1592,M
3322599,126416,-121,-232,184,-9947,-13912,-1271,M
3322681,126539,2,-160,233,-9118,-12063,-372,M
3322763,126579,200,-126,282,-8184,-11200,-284,M
3322845,126502,188,-110,329,-10200,-12528,-56,M
3322942,126191,100,-64,62,-12803,-15716,418,M
3323024,126212,13,165,24,-13384,-15695,631,M
3323106,126124,244,87,-136,-10698,-13116,270,M
3323188,126299,-229,-26,-405,-7670,-9692,-350,M
3323285,126606,-292,-80,-99,-10315,-10813,-417,M
3323367,126444,101,-34,210,-13431,-15042,-337,M
3323449,126238,103,51,-43,-9802,-12120,-447,M
3323531,126434,17,64,-150,-7192,-9306,-437,M
3323628,126344,68,-15,143,-10858,-13603,293,M
3323710,126126,128,-65,13,-13090,-15923,-30,M
3323792,126126,-281,-111,-251,-8968,-11556,-1002,M
3323874,126287,-505,-187,-146,-8222,-10622,-526,M
3323956,126267,-433,-186,48,-9428,-12499,268,M
3324053,126100,-224,-151,-44,-8976,-11201,-977,M
3324135,126097,-229,-90,3,-9138,-12422,-393,M
3324216,126021,-252,-95,-2,-10560,-13606,-1437,M
3324298,125819,-50,356,-345,-5528,-9110,-2833,M
3324380,126239,8,189,-548,-4877,-8708,-1538,M
3324478,126497,-495,-80,-812,-5214,-11293,-1344,M
3324560,126047,-356,-28,-778,-6531,-15988,-4354,M
3324642,125845,69,-145,-591,-8195,-18428,-3328,M
3324739,125923,222,-457,-46,-11381,-27076,-3595,M
3324821,126305,-513,-279,12,-17086,-32768,-4475,M
3324903,126804,-114,-505,47,-15420,-26022,-3242,M
3324985,126896,-79,-483,372,-7677,-22643,-1094,M
3325082,127653,823,-154,1380,244,-10279,1687,M
3325163,127382,978,612,644,-1865,-484,-2231,M
3325245,127692,287,92,546,1188,1952,-2430,M
3325326,126828,1046,-77,344,-3083,-4298,-879,M
3325408,126931,46,35,-623,-61,-2578,-2410,M
3325490,127111,-16,-169,-927,-1314,-5045,609,M
3325587,127278,-860,-892,-455,-15339,-30172,-48,M
3325669,126743,-1134,608,143,-18278,-32768,-1121,M
3325750,126625,646,290,802,-15162,-32768,-1143,M
3325832,127478,125,-36,903,1966,-606,1017,M
3325914,127647,689,-4,724,-2914,-1898,-979,M
3326011,127150,-557,72,640,-1144,-3442,-1700,M
3326093,126812,142,142,-183,-2260,-4003,-1690,M
3326175,126991,458,-214,-1321,-19851,-13520,111,M
3326257,127259,-494,509,-624,-20591,-25791,1102,M
3326356,126985,-517,-100,1003,-11797,-12355,-2784,M
3326438,126464,232,-155,111,9884,-1381,-459,M
3326520,126846,312,202,-459,398,-1750,-26,M
3326617,126776,-24,466,-718,-2945,-5433,343,M
3326699,126762,91,216,-998,-19143,-26327,686,M
3326781,126899,757,-511,544,-19326,-32768,4970,M
3326863,126847,-372,118,1064,-9681,-13168,-1196,M
3326960,126233,-103,-52,180,-577,245,-10,M
3327042,126363,-16,-195,-188,-1037,-2237,-2362,M
3327124,126061,-129,-223,-901,-4537,-10894,-2843,M
3327206,126486,-768,-509,-1281,-14433,-31025,895,M
3327288,126719,295,-390,634,-12716,-32135,6060,M
3327385,126612,1138,186,691,-1007,-8125,2345,M
3327467,127053,-204,580,118,-1462,-2840,-519,M
3327549,126536,969,872,-970,-4408,-6759,-2401,M
3327631,126704,-987,902,-1112,-14079,-32768,2126,M
3327728,127106,-621,289,124,-6842,-30279,2920,M
